product_name,brand,categories,primary_category,rating,review_text,review_title,recommended,helpful_votes,username,sentiment,label
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"my nephews love to play with my phone. now as anyone who has been around small humans knows they have an astounding ability to perpetually have something sticky on their hands. however, if its a rare case where they don't they will probably drop the device from the lack of said stickum. the kindel has come to my rescue as it has everything they need to be entertained. and best of all it lacks the anxiety inducing price tag for that moment when the kids demonstrate murphy's law in action.",Kid Friendly,True,0,CitizenOfTheWorld,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,5,i bought these as a starter online browser. it is a very portable pad . great price.,Great little online browser for the price,True,0,Sparky,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,easy to use and great selection of books movies and games.,Love the kindle,True,0,CherylS,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,4,absolutely love this. we got the lights and they have worked so great.,Great so far,True,0,JordanL,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,love this new echo show.the best in the alexa family,"Wonderful, crisp screen display!",True,0,Jodi,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,5,i talk myself into the 32g and i am so glad i did!!! i have used only kindles for the past 5 years and i love them.... i love the color as well!!!,Love it!!!,True,0,Alisha,positive,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,Tablets,Electronics,4,great tablet for simple tasks. i bought 2 and i have no complaints.,Great for everyday media,True,0,Shire,positive,0
"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,Kindle E-readers,Electronics,5,got this for my wife and she loves it. compact library on the go for an avid reader.,Library in my wife's purse,True,0,BestBuyer,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,this is a great tablet for the price! i bought it to replace my ipad mini. great for ereading and general browsing.,Great for price,True,0,Atwilliam,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,4,"this is excellent for kids 3-7. the only thing i don't like is it is difficult to go to kids web pages by typing in an web address once you set up the kids profile, plus it takes away the easy access of the camera which the kids love. i may have set it up wrong as it did not come with printed instructions and i am not tech savvy. this item is extremely durable and great fun for the kids.",great for little kids,True,0,tank,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,this item was very easy to use from the very beginning and was very responsive to my request and commands. i like the fact that you can also add other items to work with it,Very responsive and intuitive.,True,0,Scottlyn,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,it makes me so happy to listen all kind of their music station,Love it!!!!!,True,0,Heather,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,i already own an echo dot but don't love the sound quality for music playback - the tab does a great job especially when you consider its size and price - overall very happy,Amazon Tap,True,1,Stephenm,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,it is safe .. love the thick case & its fun fir my kids,Awesomely safe & Educational,True,0,Savara,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,i bought my step mom an updated kindle. she reads the new kindle more than her old one.,User Friendly,True,0,Pink,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,nice device. we use it a lot in the kitchen and the home automation.,Good Product,True,0,Daptek,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,the best tablet for the price i use it everyday to watch youtube videos,Great tablet for a beginner,True,0,kokirios77,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,4,i bought this for my 3 year old son for christmas. it keeps him busy while my wife and i take him out to dinner at a restaurant. it's relatively easy to use and he likes some of the kids videos we downloaded for free.,Good Gift!,True,0,Scottschub,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,2,i didn't find it useful for my 4yr old daugter so i returned it the other day.all the games in it r so kiddy games.,Not much useful,False,0,Naazi,negative,2
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"i was hesitant on purchasing this new echo but i'm glad i did. i really like having the feedback on the screen and seeing results in addition to the voice. using it for weather, recipes and anything that can be displayed is a big help. the echo show responds fairly fast and looks great in my kitchen counter. a definite winner on this one.",Love the new Echo Show,True,0,JHAZ,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,4,added alexa hub and expanded the lighting capabilities. easy setup and it works like a charm. looking for more devices to add to the mix!,Cool smart,True,0,OldDude,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,5,love not having to carry books and being able to get a variety of books.,Great for reading.,True,0,Missy,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"i love this tablet! love my ipad , too, but this is much lighter weight and easier to slip in my purse. i went for a 32g but there were none in stock, so i got the 16 and a memory card that i will probably never need!",Great tablet,True,0,Terry,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"i would like to say this is my best tablet i have ever buy till now. i will rate it more then ipad mini. its best with battery, wifi, touchscreen, sound etc. i had other tablet for my kids earlier, but after having fire hd8, i will not recommend or like to go for any other brand in future. you can't get such good quality product in such less price. i am really very happy on my right decision to choose fire hd8 for my family and kids.",Best tablet ever,True,0,AnandPatel,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,"i like having the screen and being able to see things like weather reports, etc. still not using it to its full potential, but we have it controlling a couple of lamps, giving us weather reports, setting timers and alarms. it's making me lazy! sometimes it doesn't hear my voice. hears my husband's voice better. i find it best to put it pretty close to me on a side table.",Happy with it,True,0,Linda,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,"this is one of the best products we have every purchased. plays any songs, give directions, weather and the sound quality is excellent!",AWESOME,True,0,Anonymous,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,upgraded to the plus with a lot of the accessories.,Nice gift.,True,0,JMSD,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,5,i⊙ve always loved the amazon alexa smart products and use them to control my smart home setup.,Great Product,True,0,Reaper2099,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,no problems so far i'm enjoying it. suggestion : it should come with some outputs plugs to connect it to bigger speakers / sound system,works perfectly,True,0,Hidier,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,like better than the 7 inch kindle better to read.,like the size easy to see,True,0,misssnappy56,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,this tablet has been the best one for the price we have purchased 3 other tabs for our kids and they have all broke and ran super slow they love them would definitely recommend this to anyone who wants to save a buck but want quality,Great tablet for my kids,True,0,Dewy,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,you will be amazed how this works for many questions you ask and alexa has the answer. however do not expect her to know everything. you will be happy with this purchase.,Amazing how this works.,True,0,BigEd,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,"i wanted a speaker to listen to pandora and go so much more! being able to speak to alexa and get news, weather, timer, light controls and so much more! love the product!",Great addition to home devices,True,0,Pick,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"having lots of fun with alexa! tells us weather, stories, plays music trivia games with us, helps with shopping list, and can face to face talk with my sister in another state (bought one for her too) - great addition to our home!",Amazon - Echo Show - White,True,0,860eagle,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,4,"this has been a very nice addition, it allows the whole family to use and enjoy it.",Very nice,True,0,Concert,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,5,"i control all my smart home sthings with it, and also have 2 echo dots",Live it,True,0,DanB,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"great tablet for the price, it was a christmas present and so far so good!",Great tablet,True,0,OneM45,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"i knew this item would be great, but the echo show has exceeded my expectations.",Awesome item!,True,0,Schatzy,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,4,nice tablet for my 8 year old daughter! affordable! charging battery can be frustrating at time. normally have to hit power button to turn off and back on after you plug into outlet to charge or it will take many hours to charge. it is almost like it allows the tablet to reset to charge.,Great tablet for price,True,0,Racyta34,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,does exactly what it is needed for my daughter and comes at a great price.,great product,True,0,EDixon,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Amazon,Tablets,Electronics,5,i talk myself into the 32g and i am so glad i did!!! i have used only kindles for the past 5 years and i love them.... i love the color as well!!!,Love it!!!,True,0,Alisha,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,5,got it when it was on sale. totally fall in love with it. bring with it me everywhere.,This is my new baby,True,0,Vincent,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"this is a cheap tablet but really worth for the price. i bought this when it is on sale for $69 + $40 for 128 gb sd card, you have a great tablet when plenty of space. i used ipad for a while but i think it is so overpriced . this tablet is a deal !!!",Great device,True,0,LeoHan,positive,0
